objectid,identifier,box number,title,creator,description,date,date is approximate,subject,sensitive,location,latitude,longitude,source,filename,type,format original,format,digital collection,contributing institution,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,relation
tabor0561,pg83-b04-f39-007_036,04,Flooding on Second Street,Tabor's Photo Service,"Floodwaters flow past debris, houses, and trees on Second Street during the flood in Wallace.",1933,,floods (natural events); buildings (structures); telephone poles; trees (woody plants),,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_036.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_036.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_036_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_036_th.jpg,
tabor0562,pg83-b04-f39-007_037,04,Flooding at Ball Park,Tabor's Photo Service,Flooding appears to recede at the Wallace Ball Park during the Wallace flood. Much of the semi-dry land appears to be mud and rock.,1933,,floods (natural events); buildings (structures),,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_037.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_037.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_037_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_037_th.jpg,
tabor0563,pg83-b04-f39-007_038,04,Floodwaters damaging homes in Wallace,Tabor's Photo Service,"Floodwaters rush past houses, debris, trees, and telephone poles during the Wallace flood.",1933,,floods (natural events); houses; telephone poles; trees (woody plants),,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_038.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_038.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_038_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_038_th.jpg,
tabor0564,pg83-b04-f39-007_039,04,Flooding near Placer Creek,Tabor's Photo Service,"Floodwaters rush near Placer Creek, damaging houses, trees, and leaving debris in its wake during the Wallace flood.",1933,,floods (natural events); houses; trees (woody plants),,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_039.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_039.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_039_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_039_th.jpg,
tabor0565,pg83-b04-f39-007_040,04,Flooding at damaged swimming pool,Tabor's Photo Service,Flooding overtakes a damaged swimming pool during the Wallace flood.,1933,,floods (natural events); swimming pools,,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_040.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_040.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_040_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_040_th.jpg,
tabor0566,pg83-b04-f39-007_041,04,Landslide covering road near Wallace [1],Tabor's Photo Service,Debris from a landslide covers a road near Wallace.,1933,,landslides; roads,,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_041.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_041.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_041_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_041_th.jpg,
tabor0567,pg83-b04-f39-007_042,04,Debris and flooding near Placer Creek,Tabor's Photo Service,Debris floats down Placer Creek during a flood.,1933,,flooding (natural events); telephone poles,,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_042.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_042.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_042_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_042_th.jpg,
tabor0568,pg83-b04-f39-007_043,04,Landslide covering road near Wallace [2],Tabor's Photo Service,Debris from a landslide covers a road near Wallace.,1933,,landslides; roads,,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_043.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_043.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_043_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_043_th.jpg,
tabor0569,pg83-b04-f39-007_044,04,Damaged house near Placer Creek,Tabor's Photo Service,A damaged house stands at the edge of Placer Creek during the Wallace flood. Much of the ground surrounding it appears to have been swept away by the tide.,1933,,flooding (natural events); houses,,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_044.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_044.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_044_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_044_th.jpg,
tabor0570,pg83-b04-f39-007_045,04,Placer Creek flooding near Wallace,Tabor's Photo Service,Flooding from Placer Creek reaches Wallace.,1933,,flooding (natural events); houses,,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_045.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_045.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_045_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_045_th.jpg,
tabor0571,pg83-b04-f39-007_046,04,Flooding in Wallace damaging nearby buildings,Tabor's Photo Service,"Flooding appears to have damaged buildings in Wallace, including the C.Z. Seelig Co. Debris appears to be flowing along with the tide.",1933,,flooding (natural events); buildings (structures),,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_046.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_046.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_046_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_046_th.jpg,
tabor0572,pg83-b04-f39-007_047,04,Damage following flooding in Wallace,Tabor's Photo Service,Piles of debris near a hill in Wallace after the flood.,1933,,flooding (natural events); houses; telephone poles,,"Wallace, Idaho",47.4740945,-115.9279387,"PG 83, George W. Tabor Photographs, 1890-1963",pg83-b04-f39-007_047.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b04-f39-007_047.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b04-f39-007_047_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b04-f39-007_047_th.jpg,
