objectid,filename,title,creator,date,archival date,description,subject,location,latitude,longitude,source,type,format original,format,findingaid,digital collection,contributing institution,language,rights,rightsstatement,display_template,identifier,object_location,image_small,image_thumb,old-filename
fiddlers131,almoststage.jpg,Fiddlers groups numbers,Daniel Olortegui,2023,2023,numbers of the participation identifier fiddlers that is on stage and goes next,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,almoststage,https://www.lib.uidaho.edu/digital/objects/fiddlers/almoststage.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/almoststage_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/almoststage_th.jpg,almoststage.jpg
fiddlers132,emptystage.jpg,Empty stage,Daniel Olortegui,2023,2023,The stage where the magic happen,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,emptystage,https://www.lib.uidaho.edu/digital/objects/fiddlers/emptystage.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/emptystage_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/emptystage_th.jpg,emptystage.jpg
fiddlers133,highschoolcafeteria.jpg,practice or warn-up room,Daniel Olortegui,2023,2023,"The room where all the fiddlers practice, rest and warn-up for their performances",National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,highschoolcafeteria,https://www.lib.uidaho.edu/digital/objects/fiddlers/highschoolcafeteria.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/highschoolcafeteria_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/highschoolcafeteria_th.jpg,highschoolcafeteria.jpg
fiddlers134,jamieregistrationdesk.jpg,Registration desk,Daniel Olortegui,2023,2023,All the participants need to register in this desk. Jamie was in charge of this station during the last festival,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,jamieregistrationdesk,https://www.lib.uidaho.edu/digital/objects/fiddlers/jamieregistrationdesk.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/jamieregistrationdesk_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/jamieregistrationdesk_th.jpg,jamieregistrationdesk.jpg
fiddlers135,judgeroom.jpg,Judges room,Daniel Olortegui,2023,2023,The room where the judges listen and score the performance of the contestants,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,judgeroom,https://www.lib.uidaho.edu/digital/objects/fiddlers/judgeroom.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/judgeroom_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/judgeroom_th.jpg,judgeroom.jpg
fiddlers136,julieeisenhauer.jpg,Julie Eisenhauer,Daniel Olortegui,2023,2023,Julie Eisenhauer guiding all the fiddlers in the practice room,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,julieeisenhauer,https://www.lib.uidaho.edu/digital/objects/fiddlers/julieeisenhauer.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/julieeisenhauer_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/julieeisenhauer_th.jpg,julieeisenhauer.jpg
fiddlers137,lukepricejamming.jpg,Luke Price Jamming,Daniel Olortegui,2023,2023,Luke Price practicing in the campground near by the high school,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,lukepricejamming,https://www.lib.uidaho.edu/digital/objects/fiddlers/lukepricejamming.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/lukepricejamming_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/lukepricejamming_th.jpg,lukepricejamming.jpg
fiddlers138,oroscodemostration.jpg,Mia Orosco performance,Daniel Olortegui,2023,2023,Mia Orosco fiddling as a grand masters,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,oroscodemostration,https://www.lib.uidaho.edu/digital/objects/fiddlers/oroscodemostration.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/oroscodemostration_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/oroscodemostration_th.jpg,oroscodemostration.jpg
fiddlers139,paradeweiser.jpg,Weiser parade,Daniel Olortegui,2023,2023,There is always a parade the last Saturday of the festival.,National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,paradeweiser,https://www.lib.uidaho.edu/digital/objects/fiddlers/paradeweiser.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/paradeweiser_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/paradeweiser_th.jpg,paradeweiser.jpg
fiddlers140,quintanajunior.jpg,"Jesse Quintana, Junior Champion",Daniel Olortegui,2023,2023,"Jesse Quintana won the Junior division three years in a row, 2021, 2022, 2023 ",National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,quintanajunior,https://www.lib.uidaho.edu/digital/objects/fiddlers/quintanajunior.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/quintanajunior_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/quintanajunior_th.jpg,quintanajunior.jpg
fiddlers141,verificationscores.jpg,Verification scores office,Daniel Olortegui,2023,2023,"In this office, the staff check the scores from the judges",National;  oldtime;  fiddler;  grand national;  small fry;  junior;  senior;  ladies;  men;  junior junior,"Weiser, Idaho",44.2510 N,116.9693 W,Daniel Olortegui,image,image,image/jpg,https://archiveswest.orbiscascade.org/ark:80444/xv425711,National Oldtime Fiddle Contest and Festival,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,verificationscores,https://www.lib.uidaho.edu/digital/objects/fiddlers/verificationscores.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/small/verificationscores_sm.jpg,https://www.lib.uidaho.edu/digital/objects/fiddlers/thumbs/verificationscores_th.jpg,verificationscores.jpg
